seconds_before_off,country_code,race_class_band,field_size,all_run,short_fav,prob_band,dist_to_eff
780,IE,low,small,FALSE,TRUE,prob_low,0.21198579681343935
780,IE,low,small,FALSE,TRUE,prob_vlow,0.4227733362680251
780,IE,low,small,TRUE,FALSE,prob_mid,0.13781380161984658
780,IE,low,small,TRUE,FALSE,prob_low,0.18210091758420605
780,IE,low,small,TRUE,FALSE,prob_vlow,0.32383818117153523
780,IE,low,small,TRUE,TRUE,prob_high,0.0965687867323634
780,IE,low,small,TRUE,TRUE,prob_mid,0.14300607463126253
780,IE,low,small,TRUE,TRUE,prob_low,0.21499459958714226
780,IE,low,small,TRUE,TRUE,prob_vlow,0.4218344731810692
780,IE,low,mid,FALSE,FALSE,prob_mid,0.1419436825179524
780,IE,low,mid,FALSE,FALSE,prob_low,0.1986179905153632
780,IE,low,mid,FALSE,FALSE,prob_vlow,0.3403021910500581
780,IE,low,mid,FALSE,TRUE,prob_high,0.08516420603005466
780,IE,low,mid,FALSE,TRUE,prob_mid,0.14860515487987827
780,IE,low,mid,FALSE,TRUE,prob_low,0.22917937287304038
780,IE,low,mid,FALSE,TRUE,prob_vlow,0.4150545409691657
780,IE,low,mid,TRUE,FALSE,prob_mid,0.14541024108651268
780,IE,low,mid,TRUE,FALSE,prob_low,0.20803472558410668
780,IE,low,mid,TRUE,FALSE,prob_vlow,0.37304873808200656
780,IE,low,mid,TRUE,TRUE,prob_high,0.09457144593905006
780,IE,low,mid,TRUE,TRUE,prob_mid,0.16261127195858371
780,IE,low,mid,TRUE,TRUE,prob_low,0.22520480624344727
780,IE,low,mid,TRUE,TRUE,prob_vlow,0.43796256844952053
780,IE,low,large,FALSE,FALSE,prob_mid,0.16172048860052973
780,IE,low,large,FALSE,FALSE,prob_low,0.209374455401616
780,IE,low,large,FALSE,FALSE,prob_vlow,0.3451736021233682
780,IE,low,large,FALSE,TRUE,prob_high,0.12040053026426223
780,IE,low,large,FALSE,TRUE,prob_mid,0.18220312162060553
780,IE,low,large,FALSE,TRUE,prob_low,0.2191554327132194
780,IE,low,large,FALSE,TRUE,prob_vlow,0.4687410915497306
780,IE,low,large,TRUE,FALSE,prob_mid,0.16581074195819304
780,IE,low,large,TRUE,FALSE,prob_low,0.22509839712440263
780,IE,low,large,TRUE,FALSE,prob_vlow,0.3956891500459284
780,IE,low,large,TRUE,TRUE,prob_high,0.0996217553362852
780,IE,low,large,TRUE,TRUE,prob_mid,0.16320378566642624
780,IE,low,large,TRUE,TRUE,prob_low,0.23754451500809043
780,IE,low,large,TRUE,TRUE,prob_vlow,0.4971251728568299
840,GB,high,small,FALSE,FALSE,prob_mid,0.12709287910437006
840,GB,high,small,FALSE,FALSE,prob_low,0.1639675400611685
840,GB,high,small,FALSE,FALSE,prob_vlow,0.28221756773794104
840,GB,high,small,FALSE,TRUE,prob_high,0.09116891558705714
840,GB,high,small,FALSE,TRUE,prob_mid,0.1242393375245186
840,GB,high,small,FALSE,TRUE,prob_low,0.1680498605651197
840,GB,high,small,FALSE,TRUE,prob_vlow,0.2842498784408124
840,GB,high,small,TRUE,FALSE,prob_mid,0.11164301048673829
840,GB,high,small,TRUE,FALSE,prob_low,0.15180911170261255
840,GB,high,small,TRUE,FALSE,prob_vlow,0.25855258488493105
840,GB,high,small,TRUE,TRUE,prob_high,0.07971283718823327
840,GB,high,small,TRUE,TRUE,prob_mid,0.1188664472666675
840,GB,high,small,TRUE,TRUE,prob_low,0.1687632531624358
840,GB,high,small,TRUE,TRUE,prob_vlow,0.3183762611931088
840,GB,high,mid,FALSE,FALSE,prob_mid,0.12716178777288742
840,GB,high,mid,FALSE,FALSE,prob_low,0.14947095096008117
840,GB,high,mid,FALSE,FALSE,prob_vlow,0.2604740831136779
840,GB,high,mid,FALSE,TRUE,prob_high,0.11711956405645818
840,GB,high,mid,FALSE,TRUE,prob_mid,0.11520774950961382
840,GB,high,mid,FALSE,TRUE,prob_low,0.1410712462717376
840,GB,high,mid,FALSE,TRUE,prob_vlow,0.2941331514316032
840,GB,high,mid,TRUE,FALSE,prob_mid,0.11601002564319442
840,GB,high,mid,TRUE,FALSE,prob_low,0.14632729352854246
840,GB,high,mid,TRUE,FALSE,prob_vlow,0.26115785740239783
840,GB,high,mid,TRUE,TRUE,prob_high,0.07717376509366895
840,GB,high,mid,TRUE,TRUE,prob_mid,0.12023975285075525
840,GB,high,mid,TRUE,TRUE,prob_low,0.16821538232630642
840,GB,high,mid,TRUE,TRUE,prob_vlow,0.2815374507608118
840,GB,high,large,FALSE,FALSE,prob_mid,0.12874280490586965
840,GB,high,large,FALSE,FALSE,prob_low,0.14514927125584287
840,GB,high,large,FALSE,FALSE,prob_vlow,0.23576832674432843
840,GB,high,large,FALSE,TRUE,prob_high,0.05551038816050502
840,GB,high,large,FALSE,TRUE,prob_low,0.16714855146477284
840,GB,high,large,FALSE,TRUE,prob_vlow,0.3754456360978825
840,GB,high,large,TRUE,FALSE,prob_mid,0.12272893295778427
840,GB,high,large,TRUE,FALSE,prob_low,0.14752056214142048
840,GB,high,large,TRUE,FALSE,prob_vlow,0.24241482345121593
840,GB,high,large,TRUE,TRUE,prob_high,0.06404298765825718
840,GB,high,large,TRUE,TRUE,prob_mid,0.013699487094057194
840,GB,high,large,TRUE,TRUE,prob_low,0.1377081195075551
840,GB,high,large,TRUE,TRUE,prob_vlow,0.30146899295663326
840,GB,low,small,FALSE,FALSE,prob_mid,0.12302921796958695
840,GB,low,small,FALSE,FALSE,prob_low,0.1654923833684687
840,GB,low,small,FALSE,FALSE,prob_vlow,0.28596114647997367
840,GB,low,small,FALSE,TRUE,prob_high,0.10240524345860469
840,GB,low,small,FALSE,TRUE,prob_mid,0.139349454172531
840,GB,low,small,FALSE,TRUE,prob_low,0.19620487560143793
840,GB,low,small,FALSE,TRUE,prob_vlow,0.3696496427064409
840,GB,low,small,TRUE,FALSE,prob_mid,0.12653549029565864
840,GB,low,small,TRUE,FALSE,prob_low,0.16715245641342225
840,GB,low,small,TRUE,FALSE,prob_vlow,0.27912894209924816
840,GB,low,small,TRUE,TRUE,prob_high,0.09654032768221915
840,GB,low,small,TRUE,TRUE,prob_mid,0.13315167672999012
840,GB,low,small,TRUE,TRUE,prob_low,0.19841904092330354
840,GB,low,small,TRUE,TRUE,prob_vlow,0.3827276796941046
840,GB,low,mid,FALSE,FALSE,prob_mid,0.13688946472431204
840,GB,low,mid,FALSE,FALSE,prob_low,0.16834544623249292
840,GB,low,mid,FALSE,FALSE,prob_vlow,0.2776301990163251
840,GB,low,mid,FALSE,TRUE,prob_high,0.10400185607265461
840,GB,low,mid,FALSE,TRUE,prob_mid,0.1509841975508163
840,GB,low,mid,FALSE,TRUE,prob_low,0.2001606054424807
840,GB,low,mid,FALSE,TRUE,prob_vlow,0.3471417715081041
840,GB,low,mid,TRUE,FALSE,prob_mid,0.13811805694098217
840,GB,low,mid,TRUE,FALSE,prob_low,0.1751040450271433
840,GB,low,mid,TRUE,FALSE,prob_vlow,0.2968744863676907
840,GB,low,mid,TRUE,TRUE,prob_high,0.10867900867405246
840,GB,low,mid,TRUE,TRUE,prob_mid,0.16203692431753433
840,GB,low,mid,TRUE,TRUE,prob_low,0.21069485456777803
840,GB,low,mid,TRUE,TRUE,prob_vlow,0.36617654820356066
840,GB,low,large,FALSE,FALSE,prob_mid,0.14404494840404264
840,GB,low,large,FALSE,FALSE,prob_low,0.1785225504906995
840,GB,low,large,FALSE,FALSE,prob_vlow,0.2750412435050317
840,GB,low,large,FALSE,TRUE,prob_high,0.12331221744193079
840,GB,low,large,FALSE,TRUE,prob_mid,0.13973994613605856
840,GB,low,large,FALSE,TRUE,prob_low,0.20395001618184094
840,GB,low,large,FALSE,TRUE,prob_vlow,0.35959719639333276
840,GB,low,large,TRUE,FALSE,prob_mid,0.15385672093498773
840,GB,low,large,TRUE,FALSE,prob_low,0.18253975732519656
840,GB,low,large,TRUE,FALSE,prob_vlow,0.30164003970923314
840,GB,low,large,TRUE,TRUE,prob_high,0.10317210410107601
840,GB,low,large,TRUE,TRUE,prob_mid,0.15885886845218877
840,GB,low,large,TRUE,TRUE,prob_low,0.20473789022408342
840,GB,low,large,TRUE,TRUE,prob_vlow,0.381570907938646
840,IE,high,small,FALSE,FALSE,prob_mid,0.13975062127124083
840,IE,high,small,FALSE,FALSE,prob_low,0.22388055465558576
840,IE,high,small,FALSE,FALSE,prob_vlow,0.31146414251193144
840,IE,high,small,FALSE,TRUE,prob_high,0.07616665606090244
840,IE,high,small,FALSE,TRUE,prob_mid,0.13743124222898548
840,IE,high,small,FALSE,TRUE,prob_low,0.19095161844094938
840,IE,high,small,FALSE,TRUE,prob_vlow,0.3113958268137033
840,IE,high,small,TRUE,FALSE,prob_mid,0.11738325487237428
840,IE,high,small,TRUE,FALSE,prob_low,0.1966830964382717
840,IE,high,small,TRUE,FALSE,prob_vlow,0.30913890912446534
840,IE,high,small,TRUE,TRUE,prob_high,0.07527406873517835
840,IE,high,small,TRUE,TRUE,prob_mid,0.130373390566519
840,IE,high,small,TRUE,TRUE,prob_low,0.19708602528649233
840,IE,high,small,TRUE,TRUE,prob_vlow,0.29342330323972826
840,IE,high,mid,FALSE,FALSE,prob_mid,0.1280048063826427
840,IE,high,mid,FALSE,FALSE,prob_low,0.20571376938889852
840,IE,high,mid,FALSE,FALSE,prob_vlow,0.28336851427058884
840,IE,high,mid,FALSE,TRUE,prob_high,0.062294021728834706
840,IE,high,mid,FALSE,TRUE,prob_mid,0.08566714873825458
840,IE,high,mid,FALSE,TRUE,prob_low,0.20473198264157846
840,IE,high,mid,FALSE,TRUE,prob_vlow,0.3262127944612181
840,IE,high,mid,TRUE,FALSE,prob_mid,0.1047299798175913
840,IE,high,mid,TRUE,FALSE,prob_low,0.17637961558155682
840,IE,high,mid,TRUE,FALSE,prob_vlow,0.3047451315011528
840,IE,high,mid,TRUE,TRUE,prob_high,0.07704997209418483
840,IE,high,mid,TRUE,TRUE,prob_mid,0.16236702096258085
840,IE,high,mid,TRUE,TRUE,prob_low,0.21158334027042258
840,IE,high,mid,TRUE,TRUE,prob_vlow,0.33788626910237685
840,IE,high,large,FALSE,FALSE,prob_mid,0.11901907779964054
840,IE,high,large,FALSE,FALSE,prob_low,0.20872037789876144
840,IE,high,large,FALSE,FALSE,prob_vlow,0.31996908371875793
840,IE,high,large,TRUE,FALSE,prob_mid,0.1381104006485531
840,IE,high,large,TRUE,FALSE,prob_low,0.2082864819806345
840,IE,high,large,TRUE,FALSE,prob_vlow,0.3085860405904139
840,IE,high,large,TRUE,TRUE,prob_high,0.09665260443851931
840,IE,high,large,TRUE,TRUE,prob_mid,0.05572348639413005
840,IE,high,large,TRUE,TRUE,prob_low,0.2042736630004181
840,IE,high,large,TRUE,TRUE,prob_vlow,0.3628248076340408
840,IE,low,small,FALSE,FALSE,prob_mid,0.13738914015633896
840,IE,low,small,FALSE,FALSE,prob_low,0.19799485651864857
840,IE,low,small,FALSE,FALSE,prob_vlow,0.32759349573309526
840,IE,low,small,FALSE,TRUE,prob_high,0.07757307011994229
840,IE,low,small,FALSE,TRUE,prob_mid,0.1711379436016843
840,IE,low,small,FALSE,TRUE,prob_low,0.21677760601004006
840,IE,low,small,FALSE,TRUE,prob_vlow,0.42003331626304796
840,IE,low,small,TRUE,FALSE,prob_mid,0.1409025861168474
840,IE,low,small,TRUE,FALSE,prob_low,0.18814491497173214
840,IE,low,small,TRUE,FALSE,prob_vlow,0.3383418251782674
840,IE,low,small,TRUE,TRUE,prob_high,0.09901078258828439
840,IE,low,small,TRUE,TRUE,prob_mid,0.14748301516754134
840,IE,low,small,TRUE,TRUE,prob_low,0.21907754308143218
840,IE,low,small,TRUE,TRUE,prob_vlow,0.4188464622746264
840,IE,low,mid,FALSE,FALSE,prob_mid,0.1401637705523468
840,IE,low,mid,FALSE,FALSE,prob_low,0.20267858812917577
840,IE,low,mid,FALSE,FALSE,prob_vlow,0.3427460001404587
840,IE,low,mid,FALSE,TRUE,prob_high,0.08664524686436234
840,IE,low,mid,FALSE,TRUE,prob_mid,0.15822175716004905
840,IE,low,mid,FALSE,TRUE,prob_low,0.2268231525169459
840,IE,low,mid,FALSE,TRUE,prob_vlow,0.4143640341039053
840,IE,low,mid,TRUE,FALSE,prob_mid,0.1467235363691169
840,IE,low,mid,TRUE,FALSE,prob_low,0.21282961818345647
840,IE,low,mid,TRUE,FALSE,prob_vlow,0.37674583679063217
840,IE,low,mid,TRUE,TRUE,prob_high,0.09624980386365747
840,IE,low,mid,TRUE,TRUE,prob_mid,0.16872537483837247
840,IE,low,mid,TRUE,TRUE,prob_low,0.2277223569998598
840,IE,low,mid,TRUE,TRUE,prob_vlow,0.448389814885509
840,IE,low,large,FALSE,FALSE,prob_mid,0.16971448196419514
840,IE,low,large,FALSE,FALSE,prob_low,0.21350350406201235
840,IE,low,large,FALSE,FALSE,prob_vlow,0.34982221805962854
840,IE,low,large,FALSE,TRUE,prob_high,0.11611711867540728
840,IE,low,large,FALSE,TRUE,prob_mid,0.18971367945993842
840,IE,low,large,FALSE,TRUE,prob_low,0.21536970835074
840,IE,low,large,FALSE,TRUE,prob_vlow,0.4752389816949981
840,IE,low,large,TRUE,FALSE,prob_mid,0.16859332395123033
840,IE,low,large,TRUE,FALSE,prob_low,0.22816543674854947
840,IE,low,large,TRUE,FALSE,prob_vlow,0.40126950532244116
840,IE,low,large,TRUE,TRUE,prob_high,0.10117440444384838
840,IE,low,large,TRUE,TRUE,prob_mid,0.16765703582980102
840,IE,low,large,TRUE,TRUE,prob_low,0.24221240512875825
840,IE,low,large,TRUE,TRUE,prob_vlow,0.5059971214056221
900,GB,high,small,FALSE,FALSE,prob_mid,0.1280702804878992
900,GB,high,small,FALSE,FALSE,prob_low,0.16831500098880034
900,GB,high,small,FALSE,FALSE,prob_vlow,0.2802266908957275
900,GB,high,small,FALSE,TRUE,prob_high,0.09222430007841355
900,GB,high,small,FALSE,TRUE,prob_mid,0.12988378141519402
900,GB,high,small,FALSE,TRUE,prob_low,0.16730834454009186
900,GB,high,small,FALSE,TRUE,prob_vlow,0.27907041482083667
900,GB,high,small,TRUE,FALSE,prob_mid,0.11345461791251914
900,GB,high,small,TRUE,FALSE,prob_low,0.15532463644218591
900,GB,high,small,TRUE,FALSE,prob_vlow,0.26326344769297794
900,GB,high,small,TRUE,TRUE,prob_high,0.08037472607549175
900,GB,high,small,TRUE,TRUE,prob_mid,0.11740445966745987
900,GB,high,small,TRUE,TRUE,prob_low,0.17019693852946
900,GB,high,small,TRUE,TRUE,prob_vlow,0.32082720741176673
900,GB,high,mid,FALSE,FALSE,prob_mid,0.1291562967533224
900,GB,high,mid,FALSE,FALSE,prob_low,0.15326147852975733
900,GB,high,mid,FALSE,FALSE,prob_vlow,0.2677731547831017
900,GB,high,mid,FALSE,TRUE,prob_high,0.11922546615563982
900,GB,high,mid,FALSE,TRUE,prob_mid,0.1254404252830159
900,GB,high,mid,FALSE,TRUE,prob_low,0.14713245125551563
900,GB,high,mid,FALSE,TRUE,prob_vlow,0.31366399401916417
900,GB,high,mid,TRUE,FALSE,prob_mid,0.11788078829603296
900,GB,high,mid,TRUE,FALSE,prob_low,0.1485030256726592
900,GB,high,mid,TRUE,FALSE,prob_vlow,0.26530322524490224
900,GB,high,mid,TRUE,TRUE,prob_high,0.07552401369029513
900,GB,high,mid,TRUE,TRUE,prob_mid,0.12392272749152074
900,GB,high,mid,TRUE,TRUE,prob_low,0.16901406543784875
900,GB,high,mid,TRUE,TRUE,prob_vlow,0.28550868806673974
900,GB,high,large,FALSE,FALSE,prob_mid,0.130627252013613
900,GB,high,large,FALSE,FALSE,prob_low,0.14752264628489678
900,GB,high,large,FALSE,FALSE,prob_vlow,0.2395959126450055
900,GB,high,large,FALSE,TRUE,prob_high,0.05885689479882966
900,GB,high,large,FALSE,TRUE,prob_low,0.17969420838327327
900,GB,high,large,FALSE,TRUE,prob_vlow,0.3854726763463769
900,GB,high,large,TRUE,FALSE,prob_mid,0.12275635794593862
900,GB,high,large,TRUE,FALSE,prob_low,0.14896100685673525
900,GB,high,large,TRUE,FALSE,prob_vlow,0.24535965414337424
900,GB,high,large,TRUE,TRUE,prob_high,0.06283719908936039
900,GB,high,large,TRUE,TRUE,prob_mid,0.020410997260127583
900,GB,high,large,TRUE,TRUE,prob_low,0.13555277434522675
900,GB,high,large,TRUE,TRUE,prob_vlow,0.3087277532366552
900,GB,low,small,FALSE,FALSE,prob_mid,0.12443734870242028
900,GB,low,small,FALSE,FALSE,prob_low,0.1697059827891391
900,GB,low,small,FALSE,FALSE,prob_vlow,0.28988512112164694
900,GB,low,small,FALSE,TRUE,prob_high,0.1031431410066085
900,GB,low,small,FALSE,TRUE,prob_mid,0.14146514058111925
900,GB,low,small,FALSE,TRUE,prob_low,0.19698850362001702
900,GB,low,small,FALSE,TRUE,prob_vlow,0.3786192402611915
900,GB,low,small,TRUE,FALSE,prob_mid,0.12896253532990154
900,GB,low,small,TRUE,FALSE,prob_low,0.16985236004357113
900,GB,low,small,TRUE,FALSE,prob_vlow,0.2844127332705952
900,GB,low,small,TRUE,TRUE,prob_high,0.09796564470798584
900,GB,low,small,TRUE,TRUE,prob_mid,0.1342256306594604
900,GB,low,small,TRUE,TRUE,prob_low,0.20214894722073104
900,GB,low,small,TRUE,TRUE,prob_vlow,0.39043522017783217
900,GB,low,mid,FALSE,FALSE,prob_mid,0.13878158601537824
900,GB,low,mid,FALSE,FALSE,prob_low,0.17129405560500294
900,GB,low,mid,FALSE,FALSE,prob_vlow,0.28341049961682363
900,GB,low,mid,FALSE,TRUE,prob_high,0.10711642736097772
900,GB,low,mid,FALSE,TRUE,prob_mid,0.15006585303785247
900,GB,low,mid,FALSE,TRUE,prob_low,0.20173096320943681
900,GB,low,mid,FALSE,TRUE,prob_vlow,0.3565496917638005
900,GB,low,mid,TRUE,FALSE,prob_mid,0.14059020947022163
900,GB,low,mid,TRUE,FALSE,prob_low,0.17769432974067895
900,GB,low,mid,TRUE,FALSE,prob_vlow,0.3017862150563617
900,GB,low,mid,TRUE,TRUE,prob_high,0.11110036771300413
900,GB,low,mid,TRUE,TRUE,prob_mid,0.16166681618133058
900,GB,low,mid,TRUE,TRUE,prob_low,0.2142428844000141
900,GB,low,mid,TRUE,TRUE,prob_vlow,0.37336379610090964
900,GB,low,large,FALSE,FALSE,prob_mid,0.1473714756175755
900,GB,low,large,FALSE,FALSE,prob_low,0.18251489331128515
900,GB,low,large,FALSE,FALSE,prob_vlow,0.2793984627540363
900,GB,low,large,FALSE,TRUE,prob_high,0.1245685784655256
900,GB,low,large,FALSE,TRUE,prob_mid,0.14533612940204668
900,GB,low,large,FALSE,TRUE,prob_low,0.20606226222521815
900,GB,low,large,FALSE,TRUE,prob_vlow,0.37239718267975386
900,GB,low,large,TRUE,FALSE,prob_mid,0.15626458919102917
900,GB,low,large,TRUE,FALSE,prob_low,0.18637299077985953
900,GB,low,large,TRUE,FALSE,prob_vlow,0.30628414126509995
900,GB,low,large,TRUE,TRUE,prob_high,0.10422246068679546
900,GB,low,large,TRUE,TRUE,prob_mid,0.16453289541938848
900,GB,low,large,TRUE,TRUE,prob_low,0.20612988621517797
900,GB,low,large,TRUE,TRUE,prob_vlow,0.3837075801978554
900,IE,high,small,FALSE,FALSE,prob_mid,0.14622877289041888
900,IE,high,small,FALSE,FALSE,prob_low,0.22856191710609186
900,IE,high,small,FALSE,FALSE,prob_vlow,0.30159021334632774
900,IE,high,small,FALSE,TRUE,prob_high,0.07928817127889849
900,IE,high,small,FALSE,TRUE,prob_mid,0.13611858541094557
900,IE,high,small,FALSE,TRUE,prob_low,0.19074716074554182
900,IE,high,small,FALSE,TRUE,prob_vlow,0.32276878198625447
900,IE,high,small,TRUE,FALSE,prob_mid,0.11978750590528936
900,IE,high,small,TRUE,FALSE,prob_low,0.2040746577463489
900,IE,high,small,TRUE,FALSE,prob_vlow,0.3117484941482863
900,IE,high,small,TRUE,TRUE,prob_high,0.076017953827071
900,IE,high,small,TRUE,TRUE,prob_mid,0.12596926559525243
900,IE,high,small,TRUE,TRUE,prob_low,0.20201100338356162
900,IE,high,small,TRUE,TRUE,prob_vlow,0.30784365978016676
900,IE,high,mid,FALSE,FALSE,prob_mid,0.13260167549797364
900,IE,high,mid,FALSE,FALSE,prob_low,0.21256865356691163
900,IE,high,mid,FALSE,FALSE,prob_vlow,0.2863856307231523
900,IE,high,mid,FALSE,TRUE,prob_high,0.06824797180751219
900,IE,high,mid,FALSE,TRUE,prob_mid,0.08087345595924635
900,IE,high,mid,FALSE,TRUE,prob_low,0.22238898108454186
900,IE,high,mid,FALSE,TRUE,prob_vlow,0.34472627877163026
900,IE,high,mid,TRUE,FALSE,prob_mid,0.10561095168422663
900,IE,high,mid,TRUE,FALSE,prob_low,0.1828175978501268
900,IE,high,mid,TRUE,FALSE,prob_vlow,0.30787982575670847
900,IE,high,mid,TRUE,TRUE,prob_high,0.07723145554198736
900,IE,high,mid,TRUE,TRUE,prob_mid,0.16266491656152623
900,IE,high,mid,TRUE,TRUE,prob_low,0.21730407071820218
900,IE,high,mid,TRUE,TRUE,prob_vlow,0.3403922431380309
900,IE,high,large,FALSE,FALSE,prob_mid,0.10775862195501298
900,IE,high,large,FALSE,FALSE,prob_low,0.21083707718295625
900,IE,high,large,FALSE,FALSE,prob_vlow,0.3341160911588909
900,IE,high,large,TRUE,FALSE,prob_mid,0.14658022265024415
900,IE,high,large,TRUE,FALSE,prob_low,0.21263166204620385
900,IE,high,large,TRUE,FALSE,prob_vlow,0.3094759260771299
900,IE,high,large,TRUE,TRUE,prob_high,0.08718370003812789
900,IE,high,large,TRUE,TRUE,prob_mid,0.055836685399912905
900,IE,high,large,TRUE,TRUE,prob_low,0.21388232381474673
900,IE,high,large,TRUE,TRUE,prob_vlow,0.3871047600279928
900,IE,low,small,FALSE,FALSE,prob_mid,0.14104380160029656
900,IE,low,small,FALSE,FALSE,prob_low,0.20207544290333257
900,IE,low,small,FALSE,FALSE,prob_vlow,0.3390270274382102
900,IE,low,small,FALSE,TRUE,prob_high,0.08198040317770185
900,IE,low,small,FALSE,TRUE,prob_mid,0.17604211061340777
900,IE,low,small,FALSE,TRUE,prob_low,0.220106571839424
900,IE,low,small,FALSE,TRUE,prob_vlow,0.43399724785208676
900,IE,low,small,TRUE,FALSE,prob_mid,0.1429360622125418
900,IE,low,small,TRUE,FALSE,prob_low,0.19451970518430908
900,IE,low,small,TRUE,FALSE,prob_vlow,0.34031201209137013
900,IE,low,small,TRUE,TRUE,prob_high,0.10017493200918944
900,IE,low,small,TRUE,TRUE,prob_mid,0.14915291891271149
900,IE,low,small,TRUE,TRUE,prob_low,0.22338293082578628
900,IE,low,small,TRUE,TRUE,prob_vlow,0.4284993934015785
900,IE,low,mid,FALSE,FALSE,prob_mid,0.14214396126897164
900,IE,low,mid,FALSE,FALSE,prob_low,0.20529580253209256
900,IE,low,mid,FALSE,FALSE,prob_vlow,0.349254650039414
900,IE,low,mid,FALSE,TRUE,prob_high,0.09029632899757377
900,IE,low,mid,FALSE,TRUE,prob_mid,0.15720264922766275
900,IE,low,mid,FALSE,TRUE,prob_low,0.23824134507787859
900,IE,low,mid,FALSE,TRUE,prob_vlow,0.4308466594015644
900,IE,low,mid,TRUE,FALSE,prob_mid,0.1506253481867604
900,IE,low,mid,TRUE,FALSE,prob_low,0.21687790808534743
900,IE,low,mid,TRUE,FALSE,prob_vlow,0.38536886366757067
900,IE,low,mid,TRUE,TRUE,prob_high,0.09985505131531022
900,IE,low,mid,TRUE,TRUE,prob_mid,0.1683683100958326
900,IE,low,mid,TRUE,TRUE,prob_low,0.2304767456074202
900,IE,low,mid,TRUE,TRUE,prob_vlow,0.4564268313517208
900,IE,low,large,FALSE,FALSE,prob_mid,0.17272477243977716
900,IE,low,large,FALSE,FALSE,prob_low,0.21498277880145533
900,IE,low,large,FALSE,FALSE,prob_vlow,0.35681369396649554
900,IE,low,large,FALSE,TRUE,prob_high,0.12137918410479247
900,IE,low,large,FALSE,TRUE,prob_mid,0.1922898331783118
900,IE,low,large,FALSE,TRUE,prob_low,0.2185121118140809
900,IE,low,large,FALSE,TRUE,prob_vlow,0.4815308183396345
900,IE,low,large,TRUE,FALSE,prob_mid,0.171600011768857
900,IE,low,large,TRUE,FALSE,prob_low,0.23148763263241845
900,IE,low,large,TRUE,FALSE,prob_vlow,0.40503287702288887
900,IE,low,large,TRUE,TRUE,prob_high,0.10234929028317642
900,IE,low,large,TRUE,TRUE,prob_mid,0.17417247416655274
900,IE,low,large,TRUE,TRUE,prob_low,0.24437931330535084
900,IE,low,large,TRUE,TRUE,prob_vlow,0.5125275271128382
960,GB,high,small,FALSE,FALSE,prob_mid,0.1271601193055287
960,GB,high,small,FALSE,FALSE,prob_low,0.17113760970988934
960,GB,high,small,FALSE,FALSE,prob_vlow,0.28471656991509625
960,GB,high,small,FALSE,TRUE,prob_high,0.09494649608990026
960,GB,high,small,FALSE,TRUE,prob_mid,0.13130550105016178
960,GB,high,small,FALSE,TRUE,prob_low,0.17333241723162032
960,GB,high,small,FALSE,TRUE,prob_vlow,0.2917383295058545
960,GB,high,small,TRUE,FALSE,prob_mid,0.11585230170913184
960,GB,high,small,TRUE,FALSE,prob_low,0.15870970679585503
960,GB,high,small,TRUE,FALSE,prob_vlow,0.26846636620772524
960,GB,high,small,TRUE,TRUE,prob_high,0.08214637348419013
960,GB,high,small,TRUE,TRUE,prob_mid,0.11510623164207652
960,GB,high,small,TRUE,TRUE,prob_low,0.17414278273130873
960,GB,high,small,TRUE,TRUE,prob_vlow,0.32976327031242897
960,GB,high,mid,FALSE,FALSE,prob_mid,0.12945399744390124
960,GB,high,mid,FALSE,FALSE,prob_low,0.15608173174409637
960,GB,high,mid,FALSE,FALSE,prob_vlow,0.2715722160947902
960,GB,high,mid,FALSE,TRUE,prob_high,0.12573772344740697
960,GB,high,mid,FALSE,TRUE,prob_mid,0.13001546003698497
960,GB,high,mid,FALSE,TRUE,prob_low,0.15208605349992832
960,GB,high,mid,FALSE,TRUE,prob_vlow,0.31961285476824863
960,GB,high,mid,TRUE,FALSE,prob_mid,0.11950587033679204
960,GB,high,mid,TRUE,FALSE,prob_low,0.1504107434939503
960,GB,high,mid,TRUE,FALSE,prob_vlow,0.2710311482834834
960,GB,high,mid,TRUE,TRUE,prob_high,0.07793144460507646
960,GB,high,mid,TRUE,TRUE,prob_mid,0.13172930740997246
960,GB,high,mid,TRUE,TRUE,prob_low,0.1662900530186964
960,GB,high,mid,TRUE,TRUE,prob_vlow,0.2901617644179219
960,GB,high,large,FALSE,FALSE,prob_mid,0.13280881653238036
960,GB,high,large,FALSE,FALSE,prob_low,0.14986800229544764
960,GB,high,large,FALSE,FALSE,prob_vlow,0.24171092914750306
960,GB,high,large,FALSE,TRUE,prob_high,0.058733786831912
960,GB,high,large,FALSE,TRUE,prob_low,0.16927490523039776
960,GB,high,large,FALSE,TRUE,prob_vlow,0.37315438731970074
960,GB,high,large,TRUE,FALSE,prob_mid,0.12750428169258954
960,GB,high,large,TRUE,FALSE,prob_low,0.15183732905108388
960,GB,high,large,TRUE,FALSE,prob_vlow,0.24861926086307665
960,GB,high,large,TRUE,TRUE,prob_high,0.06475375234881711
960,GB,high,large,TRUE,TRUE,prob_mid,0.028675648235732775
960,GB,high,large,TRUE,TRUE,prob_low,0.1440407426145976
960,GB,high,large,TRUE,TRUE,prob_vlow,0.30776820893013795
960,GB,low,small,FALSE,FALSE,prob_mid,0.12664578266843307
960,GB,low,small,FALSE,FALSE,prob_low,0.172869458080463
960,GB,low,small,FALSE,FALSE,prob_vlow,0.29642384506308966
960,GB,low,small,FALSE,TRUE,prob_high,0.10471336254311839
